# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:15:F7": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:15:F7", "device connection": "BTH00:07:80:4B:15:F7", "sampling rate": 1000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-3-2", "time": "16:49:11.788", "channels": [1], "sensor": ["ECG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": [""], "convertedValues": 0}}
# EndOfHeader
0	0	31424	
1	0	31364	
2	0	31444	
3	0	31516	
4	0	31580	
5	0	31600	
6	0	31324	
7	0	31120	
8	0	31244	
9	0	31480	
10	0	31760	
11	0	32032	
12	0	31960	
13	0	31808	
14	0	31674	
15	0	31588	
16	0	31632	
17	0	31628	
18	0	31436	
19	0	31448	
20	0	31188	
21	0	30992	
22	0	31136	
23	0	31684	
24	0	32060	
25	0	32356	
26	0	32396	
27	0	32132	
28	0	32160	
29	0	32184	
30	0	32252	
31	0	32132	
32	0	31960	
33	0	31840	
34	0	31720	
35	0	31592	
36	0	31456	
37	0	31416	
38	0	31572	
39	0	31536	
40	0	31550	
41	0	31508	
42	0	31372	
43	0	31644	
44	0	31828	
45	0	31784	
46	0	31700	
47	0	31844	
48	0	32068	
49	0	32200	
50	0	32296	
51	0	32396	
52	0	32504	
53	0	32372	
54	0	32382	
55	0	32444	
56	0	32624	
57	0	32808	
58	0	33024	
59	0	32980	
60	0	32804	
61	0	32688	
62	0	32808	
63	0	33040	
64	0	33100	
65	0	33220	
66	0	33464	
67	0	33756	
68	0	33788	
