# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:15:F7": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:15:F7", "device connection": "BTH00:07:80:4B:15:F7", "sampling rate": 1000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-12", "time": "14:58:32.541", "channels": [1], "sensor": ["ECG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green"], "convertedValues": 0}}
# EndOfHeader
0	0	31036	
1	0	30984	
2	0	30932	
3	0	30894	
4	0	30906	
5	0	30928	
6	0	30920	
7	0	30944	
8	0	30950	
9	0	30980	
10	0	31040	
11	0	31084	
12	0	31114	
13	0	31112	
14	0	31112	
15	0	31152	
16	0	31240	
17	0	31336	
18	0	31392	
19	0	31424	
20	0	31428	
21	0	31460	
22	0	31460	
23	0	31394	
24	0	31340	
25	0	31360	
26	0	31402	
27	0	31440	
28	0	31500	
29	0	31540	
30	0	31504	
31	0	31440	
32	0	31386	
33	0	31412	
34	0	31408	
35	0	31424	
36	0	31492	
37	0	31508	
38	0	31476	
39	0	31528	
40	0	31620	
41	0	31678	
42	0	31654	
43	0	31644	
44	0	31592	
45	0	31604	
46	0	31672	
47	0	31720	
48	0	31760	
49	0	31752	
50	0	31712	
51	0	31680	
52	0	31700	
53	0	31752	
54	0	31760	
55	0	31732	
56	0	31768	
57	0	31824	
58	0	31896	
59	0	31916	
60	0	31932	
61	0	31964	
62	0	32028	
63	0	32064	
64	0	32112	
65	0	32148	
66	0	32228	
67	0	32376	
68	0	32580	
69	0	32748	
70	0	32864	
71	0	32976	
72	0	33088	
73	0	33194	
74	0	33252	
75	0	33248	
76	0	33228	
77	0	33248	
78	0	33312	
79	0	33388	
80	0	33428	
81	0	33496	
82	0	33600	
83	0	33684	
84	0	33784	
85	0	33852	
86	0	33896	
87	0	33936	
88	0	34004	
89	0	34100	
90	0	34212	
91	0	34320	
92	0	34450	
93	0	34604	
94	0	34704	
95	0	34748	
96	0	34728	
97	0	34680	
98	0	34656	
99	0	34660	
100	0	34712	
101	0	34756	
102	0	34796	
103	0	34864	
104	0	34900	
105	0	34868	
106	0	34808	
107	0	34752	
108	0	34660	
109	0	34556	
110	0	34528	
111	0	34524	
112	0	34384	
113	0	34176	
114	0	33984	
115	0	33756	
116	0	33500	
117	0	33328	
118	0	33240	
119	0	33164	
120	0	33084	
121	0	32992	
122	0	32968	
123	0	32940	
124	0	32916	
125	0	32888	
126	0	32894	
127	0	32936	
128	0	32920	
129	0	32920	
130	0	32936	
131	0	32916	
132	0	32868	
133	0	32764	
134	0	32640	
135	0	32458	
136	0	32282	
137	0	32184	
138	0	32160	
139	0	32112	
140	0	32026	
141	0	31888	
142	0	31740	
143	0	31536	
144	0	31400	
145	0	31312	
146	0	31168	
147	0	31000	
148	0	30864	
149	0	30796	
150	0	30704	
151	0	30672	
152	0	30724	
153	0	30706	
154	0	30712	
155	0	30696	
156	0	30712	
157	0	30704	
158	0	30664	
159	0	30624	
160	0	30656	
161	0	30700	
162	0	30744	
163	0	30724	
164	0	30780	
165	0	30816	
166	0	30772	
167	0	30752	
168	0	30724	
169	0	30722	
170	0	30756	
171	0	30816	
172	0	30840	
173	0	30848	
174	0	30816	
175	0	30844	
176	0	30872	
177	0	30888	
178	0	30912	
179	0	30916	
180	0	30900	
181	0	30872	
182	0	30880	
183	0	30900	
184	0	30912	
185	0	30928	
186	0	30944	
187	0	30972	
188	0	31000	
189	0	31016	
190	0	31026	
191	0	31052	
192	0	31072	
193	0	31124	
194	0	31176	
195	0	31248	
196	0	31276	
197	0	31252	
198	0	31264	
199	0	31276	
200	0	31292	
201	0	31340	
202	0	31360	
203	0	31312	
204	0	31248	
205	0	31120	
206	0	30940	
207	0	30732	
208	0	30500	
209	0	30332	
210	0	30272	
211	0	30316	
212	0	30376	
213	0	30528	
214	0	30820	
215	0	31306	
216	0	31976	
217	0	32764	
218	0	33696	
219	0	34836	
220	0	36092	
221	0	37464	
222	0	39028	
223	0	40804	
224	0	42618	
225	0	44432	
226	0	46224	
227	0	48040	
228	0	49844	
229	0	51612	
